fc,ds,dimension,promise,arrival,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units_from_shipment_data,cumulative_route_assignment
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.55,not_defined,0,"('r89', 'r1553', 'r5176', 'r5816')",3.0,"[('r89', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r53', 'r89', 'r1554', 'r3417', 'r4217', 'r5177', 'r5817')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r89', 'r1554', 'r5177', 'r5817')",4.0,"[('r1554', 2), ('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r53', 'r89', 'r1555', 'r3418', 'r4218', 'r5178', 'r5818')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r89', 'r1555', 'r5178', 'r5818')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r53', 'r89', 'r1556', 'r3419', 'r4219', 'r5179', 'r5819')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r89', 'r1556', 'r5179', 'r5819')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.56,not_defined,0,"('r53', 'r89', 'r1557', 'r3420', 'r4220', 'r5180', 'r5820')",1.0,"[('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.56,not_defined,0,"('r89', 'r1557', 'r5180', 'r5820')",6.0,"[('r1557', 3), ('r89', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r53', 'r89', 'r1558', 'r3421', 'r4221', 'r5181', 'r5821')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r89', 'r1558', 'r5181', 'r5821')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.89,not_defined,0,"('r52', 'r88', 'r1620', 'r5904', 'r6114', 'r6366', 'r6534')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.89,not_defined,0,"('r88', 'r1620', 'r6366', 'r6534')",1.0,"[('r88', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.77,not_defined,0,"('r52', 'r88', 'r1621', 'r5905', 'r6115', 'r6367', 'r6535')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.77,not_defined,0,"('r88', 'r1621', 'r6367', 'r6535')",1.0,"[('r88', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r53', 'r89', 'r1559', 'r3422', 'r4222', 'r5182', 'r5822')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r89', 'r1559', 'r5182', 'r5822')",2.0,"[('r1559', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.5,not_defined,0,"('r53', 'r89', 'r1564', 'r3427', 'r4227', 'r5187', 'r5827')",1.0,"[('r3427', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.5,not_defined,0,"('r89', 'r1564', 'r5187', 'r5827')",3.0,"[('r1564', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.52,not_defined,0,"('r53', 'r89', 'r1565', 'r3428', 'r4228', 'r5188', 'r5828')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.52,not_defined,0,"('r89', 'r1565', 'r5188', 'r5828')",3.0,"[('r1565', 2), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.45,not_defined,0,"('r53', 'r89', 'r1566', 'r3429', 'r4229', 'r5189', 'r5829')",1.0,"[('r1566', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.45,not_defined,0,"('r89', 'r1566', 'r5189', 'r5829')",2.0,"[('r1566', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r53', 'r89', 'r1567', 'r3430', 'r4230', 'r5190', 'r5830')",1.0,"[('r3430', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r89', 'r1567', 'r5190', 'r5830')",2.0,"[('r1567', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.42,not_defined,0,"('r53', 'r89', 'r1568', 'r3431', 'r4231', 'r5191', 'r5831')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.42,not_defined,0,"('r89', 'r1568', 'r5191', 'r5831')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.41,not_defined,0,"('r53', 'r89', 'r1569', 'r3432', 'r4232', 'r5192', 'r5832')",1.0,"[('r1569', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.41,not_defined,0,"('r89', 'r1569', 'r5192', 'r5832')",2.0,"[('r1569', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.55,not_defined,0,"('r53', 'r89', 'r1570', 'r3433', 'r4233', 'r5193', 'r5833')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.55,not_defined,0,"('r89', 'r1570', 'r5193', 'r5833')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.43,not_defined,0,"('r53', 'r89', 'r1571', 'r3434', 'r4234', 'r5194', 'r5834')",1.0,"[('r1571', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.43,not_defined,0,"('r89', 'r1571', 'r5194', 'r5834')",3.0,"[('r1571', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r53', 'r89', 'r1572', 'r3435', 'r4235', 'r5195', 'r5835')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r89', 'r1572', 'r5195', 'r5835')",1.0,"[('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r53', 'r89', 'r1573', 'r3436', 'r4236', 'r5196', 'r5836')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r89', 'r1573', 'r5196', 'r5836')",1.0,"[('r1573', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.52,not_defined,0,"('r53', 'r89', 'r1574', 'r3437', 'r4237', 'r5197', 'r5837')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.52,not_defined,0,"('r89', 'r1574', 'r5197', 'r5837')",3.0,"[('r1574', 2), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r53', 'r89', 'r1575', 'r3438', 'r4238', 'r5198', 'r5838')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r89', 'r1575', 'r5198', 'r5838')",2.0,"[('r1575', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.53,not_defined,0,"('r53', 'r89', 'r1576', 'r3439', 'r4239', 'r5199', 'r5839')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.53,not_defined,0,"('r89', 'r1576', 'r5199', 'r5839')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r53', 'r89', 'r1577', 'r3440', 'r4240', 'r5200', 'r5840')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r89', 'r1577', 'r5200', 'r5840')",2.0,"[('r1577', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.53,not_defined,0,"('r53', 'r89', 'r1578', 'r3441', 'r4241', 'r5201', 'r5841')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.53,not_defined,0,"('r89', 'r1578', 'r5201', 'r5841')",2.0,"[('r1578', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r53', 'r89', 'r1579', 'r3442', 'r4242', 'r5202', 'r5842')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r89', 'r1579', 'r5202', 'r5842')",3.0,"[('r89', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.48,not_defined,0,"('r53', 'r89', 'r1580', 'r3443', 'r4243', 'r5203', 'r5843')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.48,not_defined,0,"('r89', 'r1580', 'r5203', 'r5843')",3.0,"[('r1580', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.5,not_defined,0,"('r53', 'r89', 'r1581', 'r3444', 'r4244', 'r5204', 'r5844')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.5,not_defined,0,"('r89', 'r1581', 'r5204', 'r5844')",2.0,"[('r1581', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.6,not_defined,0,"('r53', 'r89', 'r1582', 'r3445', 'r4245', 'r5205', 'r5845')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.6,not_defined,0,"('r89', 'r1582', 'r5205', 'r5845')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r53', 'r89', 'r1583', 'r3446', 'r4246', 'r5206', 'r5846')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r89', 'r1583', 'r5206', 'r5846')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r53', 'r89', 'r1584', 'r3447', 'r4247', 'r5207', 'r5847')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r89', 'r1584', 'r5207', 'r5847')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.58,not_defined,0,"('r53', 'r89', 'r1585', 'r3448', 'r4248', 'r5208', 'r5848')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.58,not_defined,0,"('r89', 'r1585', 'r5208', 'r5848')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r53', 'r89', 'r1586', 'r3449', 'r4249', 'r5209', 'r5849')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r89', 'r1586', 'r5209', 'r5849')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.56,not_defined,0,"('r53', 'r89', 'r1587', 'r3450', 'r4250', 'r5210', 'r5850')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.56,not_defined,0,"('r89', 'r1587', 'r5210', 'r5850')",2.0,"[('r1587', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r53', 'r89', 'r1588', 'r3451', 'r4251', 'r5211', 'r5851')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r89', 'r1588', 'r5211', 'r5851')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r53', 'r89', 'r1589', 'r3452', 'r4252', 'r5212', 'r5852')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r89', 'r1589', 'r5212', 'r5852')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r53', 'r89', 'r1590', 'r3453', 'r4253', 'r5213', 'r5853')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r89', 'r1590', 'r5213', 'r5853')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.87,not_defined,0,"('r52', 'r88', 'r1622', 'r5906', 'r6116', 'r6368', 'r6536')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.87,not_defined,0,"('r88', 'r1622', 'r6368', 'r6536')",4.0,"[('r88', 4)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.81,not_defined,0,"('r52', 'r88', 'r1623', 'r5907', 'r6117', 'r6369', 'r6537')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.81,not_defined,0,"('r88', 'r1623', 'r6369', 'r6537')",3.0,"[('r88', 3)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.81,not_defined,0,"('r52', 'r88', 'r1624', 'r5908', 'r6118', 'r6370', 'r6538')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.81,not_defined,0,"('r88', 'r1624', 'r6370', 'r6538')",2.0,"[('r88', 2)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.97,not_defined,0,"('r52', 'r88', 'r1625', 'r5909', 'r6119', 'r6371', 'r6539')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.97,not_defined,0,"('r88', 'r1625', 'r6371', 'r6539')",4.0,"[('r88', 4)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.74,not_defined,0,"('r52', 'r88', 'r1626', 'r5910', 'r6120', 'r6372', 'r6540')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.74,not_defined,0,"('r88', 'r1626', 'r6372', 'r6540')",3.0,"[('r88', 3)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.92,not_defined,0,"('r52', 'r88', 'r1628', 'r5912', 'r6122', 'r6374', 'r6542')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.92,not_defined,0,"('r88', 'r1628', 'r6374', 'r6542')",2.0,"[('r88', 2)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.91,not_defined,0,"('r52', 'r88', 'r1629', 'r5913', 'r6123', 'r6375', 'r6543')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.91,not_defined,0,"('r88', 'r1629', 'r6375', 'r6543')",3.0,"[('r88', 3)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.78,not_defined,0,"('r52', 'r88', 'r1630', 'r5914', 'r6124', 'r6376', 'r6544')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.78,not_defined,0,"('r88', 'r1630', 'r6376', 'r6544')",2.0,"[('r88', 2)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.79,not_defined,0,"('r52', 'r88', 'r1631', 'r5915', 'r6125', 'r6377', 'r6545')",1.0,"[('r52', 1)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.79,not_defined,0,"('r88', 'r1631', 'r6377', 'r6545')",3.0,"[('r88', 3)]"
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.87,not_defined,0,"('r52', 'r88', 'r1632', 'r5916', 'r6126', 'r6378', 'r6546')",0.0,
ONT2,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.87,not_defined,0,"('r88', 'r1632', 'r6378', 'r6546')",2.0,"[('r88', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.68,not_defined,0,"('r53', 'r89', 'r1591', 'r3454', 'r4254', 'r5214', 'r5854')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.68,not_defined,0,"('r89', 'r1591', 'r5214', 'r5854')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.61,not_defined,0,"('r53', 'r89', 'r1592', 'r3455', 'r4255', 'r5215', 'r5855')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.61,not_defined,0,"('r89', 'r1592', 'r5215', 'r5855')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.61,not_defined,0,"('r53', 'r89', 'r1593', 'r3456', 'r4256', 'r5216', 'r5856')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.61,not_defined,0,"('r89', 'r1593', 'r5216', 'r5856')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r53', 'r89', 'r1594', 'r3457', 'r4257', 'r5217', 'r5857')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r89', 'r1594', 'r5217', 'r5857')",2.0,"[('r89', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.62,not_defined,0,"('r53', 'r89', 'r1595', 'r3458', 'r4258', 'r5218', 'r5858')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.62,not_defined,0,"('r89', 'r1595', 'r5218', 'r5858')",1.0,"[('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r53', 'r89', 'r1597', 'r3460', 'r4260', 'r5220', 'r5860')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r89', 'r1597', 'r5220', 'r5860')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.38,not_defined,0,"('r53', 'r89', 'r1602', 'r3465', 'r4265', 'r5225', 'r5865')",1.0,"[('r1602', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.38,not_defined,0,"('r89', 'r1602', 'r5225', 'r5865')",3.0,"[('r1602', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.41,not_defined,0,"('r53', 'r89', 'r1603', 'r3466', 'r4266', 'r5226', 'r5866')",1.0,"[('r1603', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.41,not_defined,0,"('r89', 'r1603', 'r5226', 'r5866')",3.0,"[('r1603', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.38,not_defined,0,"('r53', 'r89', 'r1604', 'r3467', 'r4267', 'r5227', 'r5867')",1.0,"[('r1604', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.38,not_defined,0,"('r89', 'r1604', 'r5227', 'r5867')",2.0,"[('r1604', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.37,not_defined,0,"('r53', 'r89', 'r1605', 'r3468', 'r4268', 'r5228', 'r5868')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.37,not_defined,0,"('r89', 'r1605', 'r5228', 'r5868')",2.0,"[('r1605', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.45,not_defined,0,"('r53', 'r89', 'r1606', 'r3469', 'r4269', 'r5229', 'r5869')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.45,not_defined,0,"('r89', 'r1606', 'r5229', 'r5869')",2.0,"[('r1606', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.44,not_defined,0,"('r53', 'r89', 'r1607', 'r3470', 'r4270', 'r5230', 'r5870')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.44,not_defined,0,"('r89', 'r1607', 'r5230', 'r5870')",2.0,"[('r1607', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r53', 'r89', 'r1608', 'r3471', 'r4271', 'r5231', 'r5871')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r89', 'r1608', 'r5231', 'r5871')",2.0,"[('r1608', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.35,not_defined,0,"('r53', 'r89', 'r1609', 'r3472', 'r4272', 'r5232', 'r5872')",1.0,"[('r1609', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.35,not_defined,0,"('r89', 'r1609', 'r5232', 'r5872')",3.0,"[('r1609', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r53', 'r89', 'r1611', 'r3474', 'r4274', 'r5234', 'r5874')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r89', 'r1611', 'r5234', 'r5874')",2.0,"[('r1611', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.5,not_defined,0,"('r53', 'r89', 'r1612', 'r3475', 'r4275', 'r5235', 'r5875')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.5,not_defined,0,"('r89', 'r1612', 'r5235', 'r5875')",2.0,"[('r1612', 1), ('r89', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.48,not_defined,0,"('r53', 'r89', 'r1613', 'r3476', 'r4276', 'r5236', 'r5876')",1.0,"[('r3476', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.48,not_defined,0,"('r89', 'r1613', 'r5236', 'r5876')",3.0,"[('r1613', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.48,not_defined,0,"('r53', 'r89', 'r1614', 'r3477', 'r4277', 'r5237', 'r5877')",0.0,
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.48,not_defined,0,"('r89', 'r1614', 'r5237', 'r5877')",2.0,"[('r1614', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.49,not_defined,0,"('r53', 'r89', 'r1615', 'r3478', 'r4278', 'r5238', 'r5878')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.49,not_defined,0,"('r89', 'r1615', 'r5238', 'r5878')",2.0,"[('r1615', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r53', 'r89', 'r1616', 'r3479', 'r4279', 'r5239', 'r5879')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r89', 'r1616', 'r5239', 'r5879')",2.0,"[('r1616', 2)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.4,not_defined,0,"('r53', 'r89', 'r1617', 'r3480', 'r4280', 'r5240', 'r5880')",1.0,"[('r1617', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.4,not_defined,0,"('r89', 'r1617', 'r5240', 'r5880')",4.0,"[('r1617', 4)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.5,not_defined,0,"('r53', 'r89', 'r1618', 'r3481', 'r4281', 'r5241', 'r5881')",1.0,"[('r3481', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.5,not_defined,0,"('r89', 'r1618', 'r5241', 'r5881')",3.0,"[('r1618', 3)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.52,not_defined,0,"('r53', 'r89', 'r1619', 'r3482', 'r4282', 'r5242', 'r5882')",1.0,"[('r53', 1)]"
ONT2,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.52,not_defined,0,"('r89', 'r1619', 'r5242', 'r5882')",2.0,"[('r1619', 1), ('r89', 1)]"
ONT2,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.73,not_defined,0,"('r22', 'r112', 'r1642', 'r6586', 'r6886', 'r7246', 'r7486')",0.0,
ONT2,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.73,not_defined,0,"('r112', 'r1642', 'r7246', 'r7486')",2.0,"[('r112', 2)]"
ONT2,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r23', 'r113', 'r1671', 'r7527', 'r7647', 'r7791', 'r7887')",1.0,"[('r23', 1)]"
ONT2,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r113', 'r1671', 'r7791', 'r7887')",3.0,"[('r113', 3)]"
ONT2,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.68,not_defined,0,"('r22', 'r112', 'r1643', 'r6587', 'r6887', 'r7247', 'r7487')",0.0,
ONT2,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.68,not_defined,0,"('r112', 'r1643', 'r7247', 'r7487')",0.0,
