fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
ONT2,DPS1,90027,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r53' 'r89' 'r1546' 'r3409' 'r4209' 'r5169' 'r5809'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1546': 0.0, 'r3409': 0.0, 'r4209': 0.0, 'r5169': 0.0, 'r5809': 0.0}"
ONT2,DPS1,90027,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r89' 'r1546' 'r5169' 'r5809'],2.5263250237590467,2021-05-11 05:00:00,8.234123213595885e-08,2.295602440212603e-09,2.526324939122212,"{'r89': 8.234123213595885e-08, 'r1546': 2.526324939122212, 'r5169': 1.0544200213966467e-09, 'r5809': 1.2411824188159564e-09}"
ONT2,DPS1,90028,dim1,2021-05-12 23:59:59,2.62,not_defined,0,['r53' 'r89' 'r1547' 'r3410' 'r4210' 'r5170' 'r5810'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1547': 0.0, 'r3410': 0.0, 'r4210': 0.0, 'r5170': 0.0, 'r5810': 0.0}"
ONT2,DPS1,90028,dim1,2021-05-12 23:59:59,2.62,not_defined,0,['r89' 'r1547' 'r5170' 'r5810'],2.5263250237590467,2021-05-11 05:00:00,0.8586421205532068,2.305028204702041e-09,1.6676829009008116,"{'r89': 0.8586421205532068, 'r1547': 1.6676829009008116, 'r5170': 1.0544200545107645e-09, 'r5810': 1.2506081501912763e-09}"
ONT2,DPS1,90029,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r53' 'r89' 'r1548' 'r3411' 'r4211' 'r5171' 'r5811'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1548': 0.0, 'r3411': 0.0, 'r4211': 0.0, 'r5171': 0.0, 'r5811': 0.0}"
ONT2,DPS1,90029,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r89' 'r1548' 'r5171' 'r5811'],1.894743767819285,2021-05-11 05:00:00,8.234133707722184e-08,2.3050281661088673e-09,1.89474368317292,"{'r89': 8.234133707722184e-08, 'r1548': 1.89474368317292, 'r5171': 1.0544200385226339e-09, 'r5811': 1.2506081275862334e-09}"
ONT2,DPS1,90031,dim1,2021-05-12 23:59:59,2.56,not_defined,0,['r53' 'r89' 'r1549' 'r3412' 'r4212' 'r5172' 'r5812'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1549': 0.0, 'r3412': 0.0, 'r4212': 0.0, 'r5172': 0.0, 'r5812': 0.0}"
ONT2,DPS1,90031,dim1,2021-05-12 23:59:59,2.56,not_defined,0,['r89' 'r1549' 'r5172' 'r5812'],1.2631625118795233,2021-05-11 05:00:00,2.7446961961195345e-08,2.305028248880176e-09,1.263162482127533,"{'r89': 2.7446961961195345e-08, 'r1549': 1.263162482127533, 'r5172': 1.054420072939743e-09, 'r5812': 1.2506081759404327e-09}"
ONT2,DPS1,90032,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r53' 'r89' 'r1550' 'r3413' 'r4213' 'r5173' 'r5813'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1550': 0.0, 'r3413': 0.0, 'r4213': 0.0, 'r5173': 0.0, 'r5813': 0.0}"
ONT2,DPS1,90032,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r89' 'r1550' 'r5173' 'r5813'],1.2631625118795233,2021-05-11 05:00:00,1.829795102942172e-08,2.295602563115896e-09,1.2631624912859698,"{'r89': 1.829795102942172e-08, 'r1550': 1.2631624912859698, 'r5173': 1.0544200729568624e-09, 'r5813': 1.2411824901590335e-09}"
ONT2,DPS1,90033,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r53' 'r89' 'r1551' 'r3414' 'r4214' 'r5174' 'r5814'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1551': 0.0, 'r3414': 0.0, 'r4214': 0.0, 'r5174': 0.0, 'r5814': 0.0}"
ONT2,DPS1,90033,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r89' 'r1551' 'r5174' 'r5814'],1.2631625118795233,2021-05-11 05:00:00,2.3525954293935984e-08,2.298319963194345e-09,1.263162486055249,"{'r89': 2.3525954293935984e-08, 'r1551': 1.263162486055249, 'r5174': 1.0477117872407635e-09, 'r5814': 1.2506081759535816e-09}"
ONT2,DPS1,90039,dim1,2021-05-12 23:59:59,2.58,not_defined,0,['r53' 'r89' 'r1552' 'r3415' 'r4215' 'r5175' 'r5815'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1552': 0.0, 'r3415': 0.0, 'r4215': 0.0, 'r5175': 0.0, 'r5815': 0.0}"
ONT2,DPS1,90039,dim1,2021-05-12 23:59:59,2.58,not_defined,0,['r89' 'r1552' 'r5175' 'r5815'],1.2631625118795233,2021-05-11 05:00:00,4.117052424740322e-08,2.295602562981767e-09,1.2631624684133964,"{'r89': 4.117052424740322e-08, 'r1552': 1.2631624684133964, 'r5175': 1.0544200729050445e-09, 'r5815': 1.2411824900767224e-09}"
ONT2,DPS1,90041,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r53' 'r89' 'r1553' 'r3416' 'r4216' 'r5176' 'r5816'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1553': 0.0, 'r3416': 0.0, 'r4216': 0.0, 'r5176': 0.0, 'r5816': 0.0}"
ONT2,DPS1,90041,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r89' 'r1553' 'r5176' 'r5816'],1.894743767819285,2021-05-11 05:00:00,2.3525937159928534e-08,2.277171023066447e-09,1.8947437420161772,"{'r89': 2.3525937159928534e-08, 'r1553': 1.8947437420161772, 'r5176': 1.0544200386218823e-09, 'r5816': 1.2227509844445646e-09}"
ONT2,DPS1,90042,dim1,2021-05-12 23:59:59,2.54,not_defined,0,['r53' 'r89' 'r1554' 'r3417' 'r4217' 'r5177' 'r5817'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1554': 0.0, 'r3417': 0.0, 'r4217': 0.0, 'r5177': 0.0, 'r5817': 0.0}"
ONT2,DPS1,90042,dim1,2021-05-12 23:59:59,2.54,not_defined,0,['r89' 'r1554' 'r5177' 'r5817'],2.5263250237590467,2021-05-11 05:00:00,2.0585181810513906e-08,2.277170982849981e-09,2.5263250008966938,"{'r89': 2.0585181810513906e-08, 'r1554': 2.5263250008966938, 'r5177': 1.0544200214537354e-09, 'r5817': 1.2227509613962456e-09}"
ONT2,DPS1,90057,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r53' 'r89' 'r1555' 'r3418' 'r4218' 'r5178' 'r5818'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1555': 0.0, 'r3418': 0.0, 'r4218': 0.0, 'r5178': 0.0, 'r5818': 0.0}"
ONT2,DPS1,90057,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r89' 'r1555' 'r5178' 'r5818'],1.2631625118795233,2021-05-11 05:00:00,5.489414210715753e-08,2.3145981895056312e-09,1.2631624546707831,"{'r89': 5.489414210715753e-08, 'r1555': 1.2631624546707831, 'r5178': 1.054420072858686e-09, 'r5818': 1.2601781166469452e-09}"
ONT2,DPS1,90063,dim1,2021-05-12 23:59:59,2.54,not_defined,0,['r53' 'r89' 'r1556' 'r3419' 'r4219' 'r5179' 'r5819'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1556': 0.0, 'r3419': 0.0, 'r4219': 0.0, 'r5179': 0.0, 'r5819': 0.0}"
ONT2,DPS1,90063,dim1,2021-05-12 23:59:59,2.54,not_defined,0,['r89' 'r1556' 'r5179' 'r5819'],1.2631625118795233,2021-05-11 05:00:00,2.0585201482272565e-08,2.314598189749024e-09,1.2631624889797237,"{'r89': 2.0585201482272565e-08, 'r1556': 1.2631624889797237, 'r5179': 1.0544200729530772e-09, 'r5819': 1.260178116795947e-09}"
ONT2,DPS1,90065,dim1,2021-05-12 23:59:59,2.56,not_defined,0,['r53' 'r89' 'r1557' 'r3420' 'r4220' 'r5180' 'r5820'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1557': 0.0, 'r3420': 0.0, 'r4220': 0.0, 'r5180': 0.0, 'r5820': 0.0}"
ONT2,DPS1,90065,dim1,2021-05-12 23:59:59,2.56,not_defined,0,['r89' 'r1557' 'r5180' 'r5820'],3.78948753563857,2021-05-11 05:00:00,2.7446915332327107e-08,2.2863177327471988e-09,3.789487505905338,"{'r89': 2.7446915332327107e-08, 'r1557': 3.789487505905338, 'r5180': 1.0544200042748352e-09, 'r5820': 1.2318977284723635e-09}"
ONT2,DPS1,90068,dim1,2021-05-12 23:59:59,2.63,not_defined,0,['r53' 'r89' 'r1558' 'r3421' 'r4221' 'r5181' 'r5821'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1558': 0.0, 'r3421': 0.0, 'r4221': 0.0, 'r5181': 0.0, 'r5821': 0.0}"
ONT2,DPS1,90068,dim1,2021-05-12 23:59:59,2.63,not_defined,0,['r89' 'r1558' 'r5181' 'r5821'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r89': 0.0, 'r1558': 0.0, 'r5181': 0.0, 'r5821': 0.0}"
ONT2,DPS3,90265,dim1,2021-05-12 23:59:59,2.89,not_defined,0,['r52' 'r88' 'r1620' 'r5904' 'r6114' 'r6366' 'r6534'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r52': 0.0, 'r88': 0.0, 'r1620': 0.0, 'r5904': 0.0, 'r6114': 0.0, 'r6366': 0.0, 'r6534': 0.0}"
ONT2,DPS3,90265,dim1,2021-05-12 23:59:59,2.89,not_defined,0,['r88' 'r1620' 'r6366' 'r6534'],0.6315812559397617,2021-05-11 05:00:00,0.6315812485565145,1.910114279347087e-09,5.473133055377047e-09,"{'r88': 0.6315812485565145, 'r1620': 5.473133055377047e-09, 'r6366': 8.793746210678248e-10, 'r6534': 1.0307396582792623e-09}"
ONT2,DPS3,90290,dim1,2021-05-12 23:59:59,2.77,not_defined,0,['r52' 'r88' 'r1621' 'r5905' 'r6115' 'r6367' 'r6535'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r52': 0.0, 'r88': 0.0, 'r1621': 0.0, 'r5905': 0.0, 'r6115': 0.0, 'r6367': 0.0, 'r6535': 0.0}"
ONT2,DPS3,90290,dim1,2021-05-12 23:59:59,2.77,not_defined,0,['r88' 'r1621' 'r6367' 'r6535'],0.6315812559397617,2021-05-11 05:00:00,0.6315812447892928,2.0465336650653142e-09,9.103934736465818e-09,"{'r88': 0.6315812447892928, 'r1621': 9.103934736465818e-09, 'r6367': 9.395814366728335e-10, 'r6535': 1.1069522283924808e-09}"
ONT2,DPS1,90601,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r53' 'r89' 'r1559' 'r3422' 'r4222' 'r5182' 'r5822'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1559': 0.0, 'r3422': 0.0, 'r4222': 0.0, 'r5182': 0.0, 'r5822': 0.0}"
ONT2,DPS1,90601,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r89' 'r1559' 'r5182' 'r5822'],1.2631625118795233,2021-05-11 05:00:00,1.0292586245741972e-08,2.314598189789705e-09,1.263162499272339,"{'r89': 1.0292586245741972e-08, 'r1559': 1.263162499272339, 'r5182': 1.0544200729669507e-09, 'r5822': 1.2601781168227542e-09}"
ONT2,DPS1,90640,dim1,2021-05-12 23:59:59,2.5,not_defined,0,['r53' 'r89' 'r1564' 'r3427' 'r4227' 'r5187' 'r5827'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1564': 0.0, 'r3427': 0.0, 'r4227': 0.0, 'r5187': 0.0, 'r5827': 0.0}"
ONT2,DPS1,90640,dim1,2021-05-12 23:59:59,2.5,not_defined,0,['r89' 'r1564' 'r5187' 'r5827'],1.894743767819285,2021-05-11 05:00:00,1.3723448811364556e-08,2.3145981064689003e-09,1.894743751781238,"{'r89': 1.3723448811364556e-08, 'r1564': 1.894743751781238, 'r5187': 1.054420038628771e-09, 'r5827': 1.2601780678401292e-09}"
ONT2,DPS1,91001,dim1,2021-05-12 23:59:59,2.52,not_defined,0,['r53' 'r89' 'r1565' 'r3428' 'r4228' 'r5188' 'r5828'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1565': 0.0, 'r3428': 0.0, 'r4228': 0.0, 'r5188': 0.0, 'r5828': 0.0}"
ONT2,DPS1,91001,dim1,2021-05-12 23:59:59,2.52,not_defined,0,['r89' 'r1565' 'r5188' 'r5828'],1.894743767819285,2021-05-11 05:00:00,1.6468143359709404e-08,2.2419029733122087e-09,1.8947437491092387,"{'r89': 1.6468143359709404e-08, 'r1565': 1.8947437491092387, 'r5188': 1.0544200386271068e-09, 'r5828': 1.187482934685102e-09}"
ONT2,DPS1,91006,dim1,2021-05-12 23:59:59,2.45,not_defined,0,['r53' 'r89' 'r1566' 'r3429' 'r4229' 'r5189' 'r5829'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1566': 0.0, 'r3429': 0.0, 'r4229': 0.0, 'r5189': 0.0, 'r5829': 0.0}"
ONT2,DPS1,91006,dim1,2021-05-12 23:59:59,2.45,not_defined,0,['r89' 'r1566' 'r5189' 'r5829'],1.2631625118795233,2021-05-11 05:00:00,9.687139222663893e-09,2.2334016508222877e-09,1.263162499958982,"{'r89': 9.687139222663893e-09, 'r1566': 1.263162499958982, 'r5189': 1.0544200729673014e-09, 'r5829': 1.1789815778549863e-09}"
ONT2,DPS1,91007,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r53' 'r89' 'r1567' 'r3430' 'r4230' 'r5190' 'r5830'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1567': 0.0, 'r3430': 0.0, 'r4230': 0.0, 'r5190': 0.0, 'r5830': 0.0}"
ONT2,DPS1,91007,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r89' 'r1567' 'r5190' 'r5830'],1.2631625118795233,2021-05-11 05:00:00,1.0292586245703776e-08,2.241903051149858e-09,1.2631624993450339,"{'r89': 1.0292586245703776e-08, 'r1567': 1.2631624993450339, 'r5190': 1.0544200729668283e-09, 'r5830': 1.1874829781830297e-09}"
ONT2,DPS1,91008,dim1,2021-05-12 23:59:59,2.42,not_defined,0,['r53' 'r89' 'r1568' 'r3431' 'r4231' 'r5191' 'r5831'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1568': 0.0, 'r3431': 0.0, 'r4231': 0.0, 'r5191': 0.0, 'r5831': 0.0}"
ONT2,DPS1,91008,dim1,2021-05-12 23:59:59,2.42,not_defined,0,['r89' 'r1568' 'r5191' 'r5831'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r89': 0.0, 'r1568': 0.0, 'r5191': 0.0, 'r5831': 0.0}"
ONT2,DPS1,91010,dim1,2021-05-12 23:59:59,2.41,not_defined,0,['r53' 'r89' 'r1569' 'r3432' 'r4232' 'r5192' 'r5832'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1569': 0.0, 'r3432': 0.0, 'r4232': 0.0, 'r5192': 0.0, 'r5832': 0.0}"
ONT2,DPS1,91010,dim1,2021-05-12 23:59:59,2.41,not_defined,0,['r89' 'r1569' 'r5192' 'r5832'],1.2631625118795233,2021-05-11 05:00:00,7.841967962418645e-09,2.1938711364309697e-09,1.263162501843684,"{'r89': 7.841967962418645e-09, 'r1569': 1.263162501843684, 'r5192': 1.0477117872612577e-09, 'r5832': 1.146159349169712e-09}"
ONT2,DPS1,91011,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r53' 'r89' 'r1570' 'r3433' 'r4233' 'r5193' 'r5833'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1570': 0.0, 'r3433': 0.0, 'r4233': 0.0, 'r5193': 0.0, 'r5833': 0.0}"
ONT2,DPS1,91011,dim1,2021-05-12 23:59:59,2.55,not_defined,0,['r89' 'r1570' 'r5193' 'r5833'],1.2631625118795233,2021-05-11 05:00:00,2.352595429373418e-08,2.241903051098543e-09,1.263162486111666,"{'r89': 2.352595429373418e-08, 'r1570': 1.263162486111666, 'r5193': 1.0544200729475914e-09, 'r5833': 1.1874829781509516e-09}"
ONT2,DPS1,91016,dim1,2021-05-12 23:59:59,2.43,not_defined,0,['r53' 'r89' 'r1571' 'r3434' 'r4234' 'r5194' 'r5834'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1571': 0.0, 'r3434': 0.0, 'r4234': 0.0, 'r5194': 0.0, 'r5834': 0.0}"
ONT2,DPS1,91016,dim1,2021-05-12 23:59:59,2.43,not_defined,0,['r89' 'r1571' 'r5194' 'r5834'],1.894743767819285,2021-05-11 05:00:00,8.667436876821667e-09,2.2100505121034647e-09,1.8947437569417978,"{'r89': 8.667436876821667e-09, 'r1571': 1.8947437569417978, 'r5194': 1.0477117533592769e-09, 'r5834': 1.1623387587441878e-09}"
ONT2,DPS1,91020,dim1,2021-05-12 23:59:59,2.57,not_defined,0,['r53' 'r89' 'r1572' 'r3435' 'r4235' 'r5195' 'r5835'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1572': 0.0, 'r3435': 0.0, 'r4235': 0.0, 'r5195': 0.0, 'r5835': 0.0}"
ONT2,DPS1,91020,dim1,2021-05-12 23:59:59,2.57,not_defined,0,['r89' 'r1572' 'r5195' 'r5835'],0.6315812559397617,2021-05-11 05:00:00,3.293648115732792e-08,2.2505281807008406e-09,0.6315812207527522,"{'r89': 3.293648115732792e-08, 'r1572': 0.6315812207527522, 'r5195': 1.0544201757813914e-09, 'r5835': 1.1961080049194492e-09}"
ONT2,DPS1,91024,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r53' 'r89' 'r1573' 'r3436' 'r4236' 'r5196' 'r5836'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1573': 0.0, 'r3436': 0.0, 'r4236': 0.0, 'r5196': 0.0, 'r5836': 0.0}"
ONT2,DPS1,91024,dim1,2021-05-12 23:59:59,2.46,not_defined,0,['r89' 'r1573' 'r5196' 'r5836'],0.6315812559397617,2021-05-11 05:00:00,1.029259608663293e-08,2.2183130540275574e-09,0.6315812434288525,"{'r89': 1.029259608663293e-08, 'r1573': 0.6315812434288525, 'r5196': 1.0477118889272343e-09, 'r5836': 1.1706011651003231e-09}"
ONT2,DPS1,91030,dim1,2021-05-12 23:59:59,2.52,not_defined,0,['r53' 'r89' 'r1574' 'r3437' 'r4237' 'r5197' 'r5837'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1574': 0.0, 'r3437': 0.0, 'r4237': 0.0, 'r5197': 0.0, 'r5837': 0.0}"
ONT2,DPS1,91030,dim1,2021-05-12 23:59:59,2.52,not_defined,0,['r89' 'r1574' 'r5197' 'r5837'],1.894743767819285,2021-05-11 05:00:00,1.6468143359734497e-08,2.2771710230805123e-09,1.8947437490739707,"{'r89': 1.6468143359734497e-08, 'r1574': 1.8947437490739707, 'r5197': 1.05442003862713e-09, 'r5837': 1.2227509844533824e-09}"
ONT2,DPS1,91101,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r53' 'r89' 'r1575' 'r3438' 'r4238' 'r5198' 'r5838'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1575': 0.0, 'r3438': 0.0, 'r4238': 0.0, 'r5198': 0.0, 'r5838': 0.0}"
ONT2,DPS1,91101,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r89' 'r1575' 'r5198' 'r5838'],1.2631625118795233,2021-05-11 05:00:00,1.4971043971045565e-08,2.252570759515722e-09,1.2631624946559088,"{'r89': 1.4971043971045565e-08, 'r1575': 1.2631624946559088, 'r5198': 1.0477117872546105e-09, 'r5838': 1.2048589722611115e-09}"
ONT2,DPS1,91103,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r53' 'r89' 'r1576' 'r3439' 'r4239' 'r5199' 'r5839'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1576': 0.0, 'r3439': 0.0, 'r4239': 0.0, 'r5199': 0.0, 'r5839': 0.0}"
ONT2,DPS1,91103,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r89' 'r1576' 'r5199' 'r5839'],1.2631625118795233,2021-05-11 05:00:00,1.8297951029346916e-08,2.25927904520956e-09,1.2631624913222932,"{'r89': 1.8297951029346916e-08, 'r1576': 1.2631624913222932, 'r5199': 1.0544200729567996e-09, 'r5839': 1.2048589722527603e-09}"
ONT2,DPS1,91104,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r53' 'r89' 'r1577' 'r3440' 'r4240' 'r5200' 'r5840'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1577': 0.0, 'r3440': 0.0, 'r4240': 0.0, 'r5200': 0.0, 'r5840': 0.0}"
ONT2,DPS1,91104,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r89' 'r1577' 'r5200' 'r5840'],1.2631625118795233,2021-05-11 05:00:00,1.4971043971044082e-08,2.250527945751103e-09,1.2631624946579516,"{'r89': 1.4971043971044082e-08, 'r1577': 1.2631624946579516, 'r5200': 1.0544200729616733e-09, 'r5840': 1.1961078727894298e-09}"
ONT2,DPS1,91105,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r53' 'r89' 'r1578' 'r3441' 'r4241' 'r5201' 'r5841'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1578': 0.0, 'r3441': 0.0, 'r4241': 0.0, 'r5201': 0.0, 'r5841': 0.0}"
ONT2,DPS1,91105,dim1,2021-05-12 23:59:59,2.53,not_defined,0,['r89' 'r1578' 'r5201' 'r5841'],1.2631625118795233,2021-05-11 05:00:00,1.8297951029365815e-08,2.2681591400154514e-09,1.263162491313413,"{'r89': 1.8297951029365815e-08, 'r1578': 1.263162491313413, 'r5201': 1.0544200729568194e-09, 'r5841': 1.213739067058632e-09}"
ONT2,DPS1,91106,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r53' 'r89' 'r1579' 'r3442' 'r4242' 'r5202' 'r5842'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1579': 0.0, 'r3442': 0.0, 'r4242': 0.0, 'r5202': 0.0, 'r5842': 0.0}"
ONT2,DPS1,91106,dim1,2021-05-12 23:59:59,2.51,not_defined,0,['r89' 'r1579' 'r5202' 'r5842'],1.894743767819285,2021-05-11 05:00:00,1.4971037033789558e-08,2.2592789661206576e-09,1.8947437505889693,"{'r89': 1.4971037033789558e-08, 'r1579': 1.8947437505889693, 'r5202': 1.0544200386280332e-09, 'r5842': 1.2048589274926244e-09}"
ONT2,DPS1,91107,dim1,2021-05-12 23:59:59,2.48,not_defined,0,['r53' 'r89' 'r1580' 'r3443' 'r4243' 'r5203' 'r5843'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1580': 0.0, 'r3443': 0.0, 'r4243': 0.0, 'r5203': 0.0, 'r5843': 0.0}"
ONT2,DPS1,91107,dim1,2021-05-12 23:59:59,2.48,not_defined,0,['r89' 'r1580' 'r5203' 'r5843'],1.894743767819285,2021-05-11 05:00:00,1.1762953728731838e-08,2.2351946880478695e-09,1.894743753821137,"{'r89': 1.1762953728731838e-08, 'r1580': 1.894743753821137, 'r5203': 1.0477117533581784e-09, 'r5843': 1.1874829346896911e-09}"
ONT2,DPS1,91108,dim1,2021-05-12 23:59:59,2.5,not_defined,0,['r53' 'r89' 'r1581' 'r3444' 'r4244' 'r5204' 'r5844'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1581': 0.0, 'r3444': 0.0, 'r4244': 0.0, 'r5204': 0.0, 'r5844': 0.0}"
ONT2,DPS1,91108,dim1,2021-05-12 23:59:59,2.5,not_defined,0,['r89' 'r1581' 'r5204' 'r5844'],1.2631625118795233,2021-05-11 05:00:00,1.3723454640299074e-08,2.268159140033325e-09,1.2631624958879095,"{'r89': 1.3723454640299074e-08, 'r1581': 1.2631624958879095, 'r5204': 1.0544200729632979e-09, 'r5844': 1.2137390670700272e-09}"
ONT2,DPS1,91201,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r53' 'r89' 'r1582' 'r3445' 'r4245' 'r5205' 'r5845'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1582': 0.0, 'r3445': 0.0, 'r4245': 0.0, 'r5205': 0.0, 'r5845': 0.0}"
ONT2,DPS1,91201,dim1,2021-05-12 23:59:59,2.6,not_defined,0,['r89' 'r1582' 'r5205' 'r5845'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r89': 0.0, 'r1582': 0.0, 'r5205': 0.0, 'r5845': 0.0}"
ONT2,DPS1,91202,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r53' 'r89' 'r1583' 'r3446' 'r4246' 'r5206' 'r5846'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1583': 0.0, 'r3446': 0.0, 'r4246': 0.0, 'r5206': 0.0, 'r5846': 0.0}"
ONT2,DPS1,91202,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r89' 'r1583' 'r5206' 'r5846'],1.2631625118795233,2021-05-11 05:00:00,5.48941421064456e-08,2.277171103266157e-09,1.2631624547082099,"{'r89': 5.48941421064456e-08, 'r1583': 1.2631624547082099, 'r5206': 1.0544200728586298e-09, 'r5846': 1.222751030407527e-09}"
ONT2,DPS1,91203,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r53' 'r89' 'r1584' 'r3447' 'r4247' 'r5207' 'r5847'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r53': 0.0, 'r89': 0.0, 'r1584': 0.0, 'r3447': 0.0, 'r4247': 0.0, 'r5207': 0.0, 'r5847': 0.0}"
ONT2,DPS1,91203,dim1,2021-05-12 23:59:59,2.59,not_defined,0,['r89' 'r1584' 'r5207' 'r5847'],1.2631625118795233,2021-05-11 05:00:00,5.4894142106624535e-08,2.2863178947812565e-09,1.2631624546990632,"{'r89': 5.4894142106624535e-08, 'r1584': 1.2631624546990632, 'r5207': 1.0544200728586463e-09, 'r5847': 1.2318978219226102e-09}"
